StudentID,InMotif_1,InMotif_2,InMotif_3,SelfEff_1,SelfEff_2,SelfEff_3,Teacher_1,Teacher_2,Teacher_3,ExMotif_1,ExMotif_2,ExMotif_3,Gender,NumBook,NumDevice,EdMother,EdFather,Region
12569,-2.7355,-1.0018,-0.5405,-1.7241,-0.8986,-0.2164,1.2503,-0.5301,0.0382,1.6272,1.0338,0.4837,2,3,4,3,4,SGP
12570,-4.0475,0.6821,-0.1054,-2.9565,0.4818,-0.4043,1.4293,-1.5607,0.4392,-2.3954,-0.0157,-0.2466,1,3,4,8,8,SGP
12571,-1.4273,0.0433,0.0002,-0.1191,0.4163,0.2191,0.6921,0.363,0.1133,-0.7854,0.4933,-0.7242,1,1,4,3,1,SGP
12572,1.5379,-0.475,-0.0004,1.1782,-0.6405,0.8602,-2.2599,0.2706,-0.5866,-0.0424,-0.8533,-0.5064,1,1,5,3,3,SGP
12573,0.1367,-0.1407,1.1351,0.1997,-0.1341,0.045,0.3981,0.1139,-0.3331,0.2835,0.6992,-0.708,1,2,3,5,5,SGP
12574,-3.7368,0.8625,0.4634,-1.4119,0.5131,-0.6285,3.1417,-1.1713,-0.1915,0.3029,-0.1411,-1.7864,1,3,5,3,8,SGP
12575,-4.0475,0.6821,-0.1054,-0.7513,-0.2891,0.4121,3.5132,-0.8438,0.78,-3.0207,0.8877,-0.0923,2,3,4,6,7,SGP
12576,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,0.1409,0.6433,0.982,-3.0207,0.8877,-0.0923,2,5,2,5,6,SGP
12577,-3.361,0.9255,0.0537,-0.1191,0.4163,0.2191,2.1565,-0.3469,1.7063,-3.0207,0.8877,-0.0923,2,5,5,8,7,SGP
12578,2.8167,0.4187,1.2784,0.5252,0.2129,0.1858,-1.0397,-1.2079,-0.2199,-0.3678,-1.7552,0.0849,2,2,4,8,8,SGP
12579,-3.9334,-0.782,-0.135,0.2186,-1.5028,0.6263,2.2528,-2.2455,0.2457,-3.0207,0.8877,-0.0923,2,2,2,8,8,SGP
12580,-1.8369,-0.997,-0.0746,-3.2755,0.4325,0.2749,0.5177,-1.0262,-0.6624,-1.6919,0.2195,-0.0907,2,2,4,8,8,SGP
12581,-2.8774,-0.4002,0.392,0.2644,1.1898,-0.8445,-0.1467,-1.5155,-1.1232,-1.7345,0.2799,-1.9591,1,4,4,4,5,SGP
12582,0.0444,0.4956,-0.3611,-1.4105,-0.6027,-0.3411,-0.2878,0.2463,-0.2931,-0.3498,-0.6408,0.0827,1,3,4,3,6,SGP
12583,-0.7778,-0.5411,-1.3197,-3.2755,0.4325,0.2749,1.6812,-0.3165,0.0022,2.6828,-0.4169,0.7237,2,3,4,6,7,SGP
12584,-1.4404,0.0833,0.1061,2.4645,0.2279,0.363,0.2262,-1.2361,-0.6555,-1.0094,1.2575,0.5877,1,2,5,2,5,SGP
12585,0.2876,2.1196,0.1721,1.095,0.5095,-0.2599,-0.1088,-0.7844,0.1079,0.6437,0.5655,-0.4024,2,2,3,8,4,SGP
12586,0.8814,-0.7574,-0.4928,-1.7187,-1.4825,0.552,-2.0677,0.5632,0.9595,-1.0703,-0.8475,0.1602,1,3,4,3,7,SGP
12587,-3.7368,0.8625,0.4634,-1.1,0.2507,-1.1949,3.2291,0.6621,0.0508,-3.0207,0.8877,-0.0923,1,1,3,4,5,SGP
12588,-1.5011,0.0845,0.3386,-1.7229,0.0199,0.8363,-0.1833,0.2604,-0.5631,-1.67,1.1654,-0.2305,2,2,5,1,4,SGP
12589,-2.7437,0.3655,0.7777,4.5965,-0.9371,0.6212,2.8522,-0.2503,-0.8958,-2.4023,0.5336,-1.2151,2,4,4,6,7,SGP
12590,-1.1333,0.1004,1.1019,0.1931,0.7907,0.1487,2.1082,-0.0246,-0.0827,0.2835,0.6992,-0.708,2,2,4,4,5,SGP
12591,-4.0009,0.6616,-0.1706,-2.642,1.0594,0.0277,3.3322,-0.5652,-0.4512,-2.0315,0.0141,-0.3462,1,5,4,8,8,SGP
12592,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,3.0669,-1.7897,0.4513,-0.0274,0.8408,-0.1742,2,3,2,8,8,SGP
12593,-4.3683,0.5507,-0.1246,-2.6314,-0.0334,-0.5763,2.514,-0.9023,0.3634,-0.4163,-0.0638,-0.4113,2,2,3,8,8,SGP
12594,-0.0203,-0.424,-0.5421,0.7909,-0.8355,0.0073,-2.8532,0.1483,1.3188,1.9002,-5.2748,2.7202,1,1,4,8,8,SGP
12595,-1.9262,-1.069,1.4261,-0.1191,0.4163,0.2191,0.2246,-0.5895,-0.5165,0.2748,0.2636,0.351,1,3,5,3,3,SGP
12596,-1.8096,-0.0684,0.1836,4.3233,0.8715,-0.1214,-2.6348,0.7845,0.7448,0.0343,-0.6611,0.2655,1,2,3,1,7,SGP
12597,-1.8214,-0.1151,0.4188,-0.3688,-0.2121,0.5621,-0.9661,-1.9463,-0.816,0.6014,-0.683,0.5846,1,3,5,1,8,SGP
12598,0.4813,0.0561,-0.3717,1.1566,1.011,-0.8857,1.2883,1.2544,-0.5324,-0.3875,-0.3656,0.7266,2,2,3,8,8,SGP
12599,13.5064,13.8167,1.0084,21.9756,0.3036,-0.1709,3.3538,-1.2144,-1.2214,-1.7241,-0.1985,-0.9353,2,3,5,4,4,SGP
12600,1.3574,-1.207,-0.7664,1.8343,-0.577,1.6891,-1.0564,2.6182,-1.1133,0.9582,-0.1038,-0.4835,1,3,3,8,8,SGP
12601,-3.3835,0.9353,-0.0066,-1.0908,-0.534,-1.2814,3.3538,-1.2144,-1.2214,-1.7241,-0.1985,-0.9353,2,3,3,5,5,SGP
12602,2.6265,-0.1518,0.0373,1.4323,-0.9147,-0.2721,-2.4379,0.3021,0.2259,-0.6724,-0.3662,0.4046,1,2,4,3,5,SGP
12603,-3.6126,-0.6506,-0.1157,-2.6305,0.2483,-0.0196,2.6156,0.885,0.3291,-1.6646,-0.7615,1.3884,1,2,2,6,6,SGP
12604,4.134,-1.103,0.2306,0.8614,-0.0548,1.1372,-1.0772,2.6036,-0.9116,2.5174,-0.9803,-1.15,2,1,4,8,8,SGP
12605,-4.0475,0.6821,-0.1054,-0.7486,-0.6758,-0.1596,4.1672,-1.1111,0.3367,-1.6462,0.5378,0.4651,2,5,5,8,8,SGP
12606,-0.7047,1.6083,-0.7022,0.4952,0.7291,-1.0065,-0.4435,-0.9883,-0.2001,-1.6716,-0.522,1.0496,1,3,3,3,8,SGP
12607,-0.9924,-1.2895,-0.0101,0.4613,0.5454,-0.0324,-0.6641,-1.6645,-0.0528,0.3292,1.0176,-0.1522,2,1,2,8,8,SGP
12608,-0.4689,-0.3596,-0.5652,0.2032,0.2878,0.6189,-0.0718,-0.7012,-0.2976,1.9367,-0.9014,-0.6711,1,5,5,6,7,SGP
12609,-1.4273,0.0433,0.0002,-3.2755,0.4325,0.2749,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,2,2,5,8,8,SGP
12610,3.4314,-1.3154,-0.2662,-1.0875,-0.0215,-0.5393,-0.745,-1.3112,-2.0058,-1.1551,-1.3442,-1.5791,1,2,5,3,1,SGP
12611,-0.1093,0.5985,0.7473,5.5546,-0.0333,-0.0917,-1.0143,0.6536,1.1734,0.3261,-0.2513,0.5778,2,3,3,8,3,SGP
12612,-1.6869,0.6681,0.5889,-1.3412,-1.4021,0.1776,2.5488,-0.2282,0.7383,0.2721,-1.3054,-0.7566,2,1,4,8,8,SGP
12613,3.6204,-0.7281,-0.3641,4.6551,-0.2118,0.8391,-3.2909,1.2726,-0.6668,0.6543,0.1797,0.161,2,4,4,3,5,SGP
12614,-4.3683,0.5507,-0.1246,-2.9504,-0.0828,0.1029,2.4521,-1.9372,1.6791,-2.0865,1.0569,-1.0256,2,4,4,8,8,SGP
12615,-3.4315,0.1389,-0.7205,-1.0798,-1.102,-0.2497,0.4231,-0.967,0.3246,-0.0375,-0.1886,0.2169,1,1,3,4,3,SGP
12616,-0.8847,-0.5537,0.5327,-0.7728,-0.1068,-0.0875,-0.7136,-0.7036,-1.1999,-0.0253,-0.3733,0.071,1,3,3,5,6,SGP
12617,-3.2315,0.8522,-0.3379,-3.2755,0.4325,0.2749,-2.4827,-2.1731,-0.512,-2.7132,0.6752,-0.6814,2,1,2,1,1,SGP
12618,0.7354,2.1007,-0.5445,0.5067,1.0866,0.024,-1.7653,1.1983,0.3437,0.287,0.0789,0.2052,1,1,3,8,8,SGP
12619,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,3.3046,-1.2512,-1.2081,-2.0878,0.4631,-1.6936,2,1,4,1,1,SGP
12620,1.5595,-0.4661,0.03,0.8558,-0.5119,0.4605,-0.2822,-0.7764,0.3544,2.3475,1.1479,0.8667,2,1,3,8,8,SGP
12621,-3.2556,0.8631,-0.2124,-1.0055,-0.0519,0.5434,1.9559,-0.7214,0.035,-1.0211,-0.4581,0.7713,1,3,5,3,3,SGP
12622,-1.2404,0.6998,-0.0114,0.5157,-0.7761,-0.9719,0.3978,0.1146,-0.3596,-1.388,-0.064,-0.7351,1,3,3,6,6,SGP
12623,-2.7718,0.308,0.521,0.5781,0.4484,-0.6276,3.0845,-0.0012,0.4588,-0.0274,0.8408,-0.1742,2,2,3,8,5,SGP
12624,-3.1476,0.245,0.9307,-1.0182,-0.1593,-0.4621,3.4644,-0.8814,0.8198,-0.7389,-1.6379,0.3062,1,4,5,6,8,SGP
12625,-1.2055,-0.6852,0.5134,-2.9556,0.7636,0.1524,2.4346,-1.1553,-0.6596,-3.0207,0.8877,-0.0923,2,5,5,8,8,SGP
12626,-0.5868,-1.1701,-0.3489,-1.7305,0.0632,0.8884,-0.9385,-1.2604,-0.059,0.6436,0.2557,0.2273,1,2,3,8,8,SGP
12627,-3.0636,-3.4475,-0.1556,-3.2755,0.4325,0.2749,-1.576,-4.5143,0.0636,-3.0207,0.8877,-0.0923,2,4,4,1,3,SGP
12628,3.1563,-1.5455,-0.8806,-1.3839,-0.6344,1.216,-4.0226,0.4894,0.2495,-1.4062,-1.5807,0.3573,2,2,3,8,8,SGP
12629,2.3403,-0.438,0.1522,0.8852,1.6691,-0.6486,2.3661,0.2083,0.9805,-2.0817,1.0303,0.5555,2,4,5,6,6,SGP
12630,-3.0627,1.0667,0.0127,0.8525,1.2723,1.3015,3.2621,-1.9588,-1.8733,-2.0627,0.739,-0.9596,2,3,5,3,3,SGP
12631,-3.1581,0.3702,0.0797,0.2646,0.1894,0.4982,2.1898,-0.0649,-0.5777,-3.0207,0.8877,-0.0923,1,2,5,6,6,SGP
12632,1.3921,0.0395,-0.0416,1.2224,0.2449,-0.6609,-0.8655,0.5257,0.4374,-2.3919,-0.6361,0.6666,1,3,4,5,8,SGP
12633,3.4771,-1.4141,-0.8613,-2.3829,0.9359,-0.0472,-2.9054,-0.6972,-1.0232,-0.0274,0.8408,-0.1742,2,3,4,8,8,SGP
12634,-4.0475,0.6821,-0.1054,0.8099,1.6811,-0.8963,1.8237,-0.4052,-1.2359,-2.3425,0.1556,0.1876,1,2,4,5,5,SGP
12635,-1.8171,-0.0579,-0.0142,-1.4088,-0.2741,-0.3625,2.5872,-1.6989,-1.7046,0.0425,0.3347,0.375,2,4,4,6,8,SGP
12636,-1.1653,0.2166,0.2204,1.1556,-0.077,-0.2158,0.9843,-0.7957,-1.3418,2.0676,1.0073,-0.324,1,3,5,5,7,SGP
12637,0.3844,-0.7762,0.5361,0.1999,0.4657,-0.4601,-1.0103,0.5349,0.1532,0.6508,0.1087,0.1056,1,2,4,3,3,SGP
12638,-4.0475,0.6821,-0.1054,-2.6926,0.1019,0.5455,3.9083,-0.6868,0.2917,-2.3459,0.7759,-0.7256,1,5,3,3,3,SGP
12639,-0.8034,-0.6054,0.392,1.1604,1.6097,0.3306,-1.2357,0.2645,-0.2962,0.7,0.8078,0.0871,2,1,3,3,3,SGP
12640,0.7513,-1.4834,-1.0959,-1.7278,-0.3235,0.3167,-3.3065,-1.4876,-0.345,-0.01,-0.5685,2.0463,1,3,4,3,4,SGP
12641,-0.1051,-1.6896,-0.9844,-1.6586,-0.9301,0.2974,-0.7419,-1.7421,-0.6044,-1.777,-0.3698,-1.3695,2,5,5,8,8,SGP
12642,-0.9924,-1.2895,-0.0101,-0.1191,0.4163,0.2191,1.2233,-1.2175,-0.6656,1.3219,-0.1666,-0.1225,1,3,4,5,4,SGP
12643,0.4925,-0.8772,-0.4774,1.7724,-0.6505,1.1603,-0.1961,0.9907,0.3588,1.6512,0.7657,0.5891,2,3,4,8,8,SGP
12644,-2.2781,-1.0666,0.3098,-1.732,-0.1924,-0.1841,-3.2264,-0.882,-0.6745,-2.0845,-0.8486,0.0775,2,2,4,8,8,SGP
12645,-4.0475,0.6821,-0.1054,-0.7704,-1.1303,-1.1552,3.1539,0.0323,-0.1591,-2.0845,-0.8486,0.0775,2,3,5,6,6,SGP
12646,-3.7043,0.8038,-0.0258,-1.6744,-0.2227,-1.291,3.6555,-0.9318,-0.4847,-2.401,1.1274,-0.5472,2,1,3,3,3,SGP
12647,-3.3712,0.9745,0.6032,1.4342,0.0232,0.5195,4.1672,-1.1111,0.3367,-2.0844,-0.1573,-0.7804,2,2,5,8,8,SGP
12648,-1.1065,0.1747,0.0195,-1.6701,-0.119,0.3447,-0.508,-1.0856,-1.2172,-0.0123,0.7787,0.093,1,1,2,4,8,SGP
12649,-1.7529,-1.4155,-1.2313,-0.1191,0.4163,0.2191,0.2516,1.2907,0.522,-0.0274,0.8408,-0.1742,2,3,3,4,8,SGP
12650,-3.9334,-0.782,-0.135,-3.2755,0.4325,0.2749,2.598,-0.9035,0.3216,-0.9717,0.3336,0.2923,2,3,3,6,6,SGP
12651,-4.1552,-0.0536,-0.6482,0.2539,1.2453,0.101,1.1701,-1.1356,0.3677,-2.7063,0.1258,0.2871,1,3,3,4,8,SGP
12652,2.2832,-0.2735,-0.0423,-2.058,0.0411,-0.5689,-3.1836,-0.1751,0.0172,-0.375,-1.6081,0.2066,1,3,5,2,3,SGP
12653,2.808,0.5427,0.2417,5.5994,0.3941,-0.1923,-1.2606,1.3848,0.1416,-1.4591,-1.752,-0.0768,2,5,5,8,8,SGP
12654,-1.0252,0.123,-0.1212,-0.1191,0.4163,0.2191,-0.4443,-0.3714,-0.2508,-0.6573,-0.4283,0.6718,2,3,4,3,3,SGP
12655,3.8854,-0.449,0.7998,4.336,-0.7351,0.7503,-0.9539,-0.1247,-0.3761,1.8896,-0.6562,-1.4325,2,2,5,8,8,SGP
12656,0.8814,-0.7574,-0.4928,1.5651,0.0494,1.2938,-0.0599,-0.7468,0.0681,-1.3524,-0.3093,1.5226,2,5,5,7,7,SGP
12657,-3.1238,0.3104,-0.5953,-0.1191,0.4163,0.2191,2.2677,-1.2269,-0.98,0.2849,1.293,-0.04,1,3,4,2,3,SGP
12658,0.8855,0.1634,-0.0793,1.8535,0.0688,-0.9055,1.1361,0.5971,0.6809,2.2733,-1.2736,-0.5434,1,5,3,7,7,SGP
12659,-0.0162,0.4968,-0.1286,-0.1068,-0.1182,0.057,-1.14,0.8903,-0.6644,-0.034,-0.1176,0.2722,2,2,3,8,8,SGP
12660,-0.5501,-0.3079,-0.4245,0.2471,-0.1304,-1.6284,1.0175,0.8292,-2.0153,-2.035,-0.0569,-0.4015,2,3,4,8,6,SGP
12661,1.5051,-0.3401,-0.9117,1.7553,-0.3335,-0.4703,-2.2272,0.1927,-1.0418,-0.0598,0.0205,0.0713,2,1,3,1,4,SGP
12662,0.6336,-0.1219,0.1062,-3.2755,0.4325,0.2749,-0.578,0.1026,-0.0484,0.3718,0.5756,1.9445,2,4,5,3,3,SGP
12663,0.0062,0.4871,-0.0683,0.5196,0.197,-0.0775,-0.9816,0.5758,0.7181,-1.6887,-0.4934,1.283,1,1,4,3,8,SGP
12664,-0.1445,-0.1885,-0.7633,-1.0972,0.4278,-0.1767,-1.1828,0.1833,-1.3562,-1.1216,-0.3325,-0.0666,1,1,3,1,8,SGP
12665,-0.3958,0.4073,0.0531,-0.4529,0.2243,-0.21,-1.0528,-0.1727,-0.5119,-0.0135,-0.4567,0.3223,1,3,3,6,6,SGP
12666,0.8596,0.5875,-1.1236,1.1654,0.389,0.603,-4.3243,0.2069,-0.4872,-1.6643,-0.5765,0.4674,1,1,2,8,8,SGP
12667,-4.3683,0.5507,-0.1246,-0.3898,1.1213,-0.122,3.6555,-0.9318,-0.4847,-3.0207,0.8877,-0.0923,1,2,5,6,6,SGP
12668,-3.3936,0.9842,0.5429,-0.7105,0.6395,-1.1577,2.0826,-0.8296,-1.191,-0.0408,0.5243,-1.1568,1,3,5,3,4,SGP
12669,-2.7593,-1.0672,0.9855,0.1707,0.3572,-2.0343,-0.1066,-1.5986,-2.4103,0.9207,-0.4703,1.0577,1,2,4,1,3,SGP
12670,-2.2349,-0.156,0.4603,-1.399,-1.4138,-0.3883,-1.133,-0.7783,-0.1825,-1.4201,0.2094,-2.4376,1,3,2,3,3,SGP
12671,-0.337,0.3653,-0.1478,0.2032,0.2878,0.6189,-0.9816,0.5758,0.7181,0.9375,0.1428,-0.073,1,2,4,2,3,SGP
12672,2.5671,-0.928,-1.3479,1.4762,0.3679,-0.1812,-1.2978,0.958,0.6389,0.5993,0.5311,0.3394,2,1,3,8,8,SGP
12673,-1.7836,-0.0384,0.0266,-1.3333,0.3232,0.6981,0.3064,-0.6306,-0.985,-2.3425,0.1556,0.1876,2,2,4,3,1,SGP
12674,-0.0203,-0.424,-0.5421,-0.7728,-0.1068,-0.0875,0.7386,-0.3508,-0.7832,0.287,0.0789,0.2052,2,2,5,3,3,SGP
12675,0.2083,-0.1465,-0.5723,1.1563,0.0367,-0.0587,-0.6067,0.0618,-0.6132,0.3331,-0.8007,1.5463,1,3,4,3,3,SGP
12676,-4.3683,0.5507,-0.1246,-2.3114,0.3346,0.3023,3.223,-1.2108,-0.7131,-3.0207,0.8877,-0.0923,2,4,3,3,3,SGP
12677,0.2575,-0.1087,-0.8847,1.1625,0.072,-0.0565,-3.8399,-0.6591,-0.3962,1.6142,-1.2756,-0.0006,1,3,4,3,3,SGP
12678,-2.902,-0.418,-0.0821,-2.3122,0.2784,-0.4376,2.9928,-0.7457,-0.1932,-2.0315,0.0141,-0.3462,2,3,3,8,8,SGP
12679,-1.4601,1.4558,-0.1109,0.1999,0.4657,-0.4601,-1.2227,0.2456,-0.7882,-0.3533,-0.0205,-0.8305,2,2,3,8,8,SGP
12680,-4.1465,-0.1777,0.3886,-2.3244,1.1873,-0.5973,2.3857,-1.1929,-0.6198,-2.7063,0.1258,0.2871,1,3,3,5,6,SGP
12681,0.5328,-2.3001,-0.1685,-3.2755,0.4325,0.2749,-1.2624,-0.7085,0.5637,-3.0207,0.8877,-0.0923,2,1,5,3,4,SGP
12682,-0.7632,0.2964,0.099,-0.1396,-0.1166,-0.8307,0.2681,0.47,-1.1773,0.3021,0.0168,0.4724,2,1,2,1,2,SGP
12683,3.5127,-1.4638,-0.9069,-1.716,-1.8692,-0.0197,-0.0904,1.8447,-2.545,0.5878,-1.092,0.0625,2,2,5,8,4,SGP
12684,-0.4447,-0.3704,-0.6907,-0.1191,0.4163,0.2191,-1.3649,0.3335,0.4765,0.287,0.0789,0.2052,1,2,3,8,2,SGP
12685,-2.2642,1.2962,0.1319,-1.0349,0.8366,0.0761,0.1299,-0.8635,-1.4743,0.0138,-0.7036,0.4436,1,4,3,4,7,SGP
12686,-1.4404,0.0833,0.1061,1.1922,2.8898,-0.6697,-0.4334,0.7659,-0.4563,-0.424,-1.9049,-0.8651,1,4,3,3,4,SGP
12687,-2.6241,1.1749,0.3756,-2.9504,-0.0828,0.1029,-1.0567,-0.7662,0.1047,-1.0976,-0.6006,0.0388,1,2,3,5,3,SGP
12688,2.6259,-1.487,0.6077,2.1634,-0.5605,1.9982,-0.4047,0.8067,0.1085,0.9708,-1.9951,-0.6549,1,3,4,6,7,SGP
12689,-4.0009,0.6616,-0.1706,-2.9565,0.4818,-0.4043,-0.1305,-2.4937,0.025,-2.3988,0.6046,-1.1598,2,2,4,2,6,SGP
12690,-1.6699,-0.7626,1.0531,-0.7651,-0.15,-0.1395,1.7418,-0.3642,-0.7674,-0.3519,0.5733,-0.1626,1,1,3,5,3,SGP
12691,-3.7043,0.8038,-0.0258,0.8558,-0.5119,0.4605,3.5638,-1.6763,-1.1366,1.021,-0.4628,0.1874,2,2,4,5,8,SGP
12692,-0.3871,0.2832,1.0899,1.8635,0.5629,0.6717,1.8909,-0.7777,0.0604,-0.1736,0.1394,-2.3788,2,2,4,2,1,SGP
12693,2.4853,-0.9071,-0.5463,1.8242,-0.0741,1.2189,-4.5835,0.632,-0.5587,0.2262,-2.0261,-0.2223,1,4,4,4,4,SGP
12694,-4.3683,0.5507,-0.1246,-2.3829,0.9359,-0.0472,3.4391,0.2002,0.1355,-2.6569,0.9175,-0.1919,1,2,4,3,5,SGP
12695,-3.6801,0.793,-0.1513,-3.2755,0.4325,0.2749,3.6491,-0.2617,0.2202,-2.7097,0.7462,-0.6261,2,1,3,1,8,SGP
12696,-2.605,-0.352,1.4632,-1.9938,0.0881,-0.0008,3.6983,-0.2249,0.207,-1.3847,-0.0856,-0.2192,2,3,4,8,8,SGP
12697,2.5289,-0.9365,-1.055,1.8222,0.0253,0.0857,-0.1911,0.2544,-0.584,-1.7171,-0.7478,0.0332,2,1,4,1,1,SGP
12698,-4.3683,0.5507,-0.1246,-0.4415,0.5449,-0.1806,1.7375,-0.606,2.108,-3.0207,0.8877,-0.0923,2,3,3,3,7,SGP
12699,3.6117,-0.604,-1.4009,1.8041,0.0297,0.6651,-2.6844,0.6896,-0.714,3.23,0.3925,0.8342,1,2,3,4,4,SGP
12700,-2.5913,-0.2376,0.4867,-1.0973,0.0534,0.1452,0.9818,1.0356,0.3659,1.6799,1.2954,-0.2904,1,2,3,3,3,SGP
12701,-1.0899,-0.7966,-0.3022,-2.3114,0.3346,0.3023,-2.4722,-1.0351,-0.744,-3.0207,0.8877,-0.0923,2,3,3,4,4,SGP
12702,-2.5367,0.731,1.2172,-0.1342,0.8055,-0.3075,1.9994,0.0532,0.9115,0.2734,-0.3301,-0.3169,2,2,5,4,3,SGP
12703,-0.9924,-1.2895,-0.0101,0.2046,-0.0204,0.1014,-0.0883,-0.7884,-0.4702,-1.3845,0.0069,-0.6798,1,2,3,4,3,SGP
12704,3.7684,-1.215,0.0908,1.445,-0.366,1.1468,-3.2422,-0.9015,-0.6623,0.6136,-0.8677,0.4388,1,1,5,8,8,SGP
12705,3.1501,3.0266,0.2809,-0.1191,0.4163,0.2191,-0.2146,2.7437,0.6333,2.968,-0.4203,-0.0109,2,1,4,8,8,SGP
12706,-1.3196,0.779,0.543,-0.1897,-0.3644,-0.9107,0.4797,0.0736,-0.8281,-0.0274,0.8408,-0.1742,1,2,3,6,3,SGP
12707,1.2844,-0.6962,-0.5844,0.5196,0.197,-0.0775,-2.6368,-0.9837,0.6986,0.287,0.0789,0.2052,2,2,3,2,3,SGP
12708,3.9223,-0.4236,-0.8321,2.7344,-0.7167,1.8201,-1.0406,1.6682,0.2778,-0.0282,-1.5497,0.3405,2,1,5,8,8,SGP
12709,-3.0321,-1.1441,-0.6852,-3.2755,0.4325,0.2749,0.6095,-0.9939,-0.4139,-2.3667,0.3312,0.5427,1,2,4,8,8,SGP
12710,0.6924,-1.4415,-0.895,-2.626,-0.6174,0.1921,-2.2822,-0.7823,0.3753,-1.4099,-1.0529,-0.0953,1,2,4,3,4,SGP
12711,-4.0251,0.6724,-0.0451,-0.4446,0.2948,-0.1049,2.9274,0.3795,-0.6859,-3.0207,0.8877,-0.0923,1,2,2,5,6,SGP
12712,-0.4588,-0.4086,-1.1147,-1.6865,0.3487,-0.1277,1.1184,-1.2309,-0.4222,-0.0147,-0.958,-0.8062,1,3,4,8,8,SGP
12713,0.228,-0.2413,0.4449,1.1664,-0.4662,0.4115,-1.2205,0.2854,-0.3615,-0.7408,-0.3313,-0.3996,2,2,4,8,8,SGP
12714,-0.9924,-1.2895,-0.0101,1.5119,-0.4485,1.2894,0.3064,-0.6306,-0.985,0.3364,0.8706,-0.2738,1,3,5,5,5,SGP
12715,1.0497,-0.1277,0.6185,1.8775,1.0236,0.7182,-0.3226,-0.4279,-0.668,1.9571,-0.4429,0.4222,2,3,4,8,4,SGP
12716,-4.0475,0.6821,-0.1054,-3.2755,0.4325,0.2749,2.6253,-0.2168,1.052,-2.3494,0.7049,-0.781,2,5,4,8,8,SGP
12717,0.5647,0.032,-0.0985,-0.3854,0.5655,-0.9162,-2.7935,1.0998,-0.6643,-0.7064,-0.8177,0.0606,2,2,5,8,3,SGP
12718,-2.9805,0.9964,-0.0981,-0.4415,0.5449,-0.1806,-0.2383,-0.7146,0.854,-0.0274,0.8408,-0.1742,2,4,4,1,3,SGP
12719,0.3169,0.6675,0.5005,2.2026,0.5084,0.5463,1.1414,-1.1765,-0.1972,-0.6642,0.1211,-0.2968,2,3,5,6,6,SGP
12720,-0.2339,-1.128,-0.1579,-0.7134,0.4263,-0.0809,-0.1102,-0.1385,0.2734,-0.3785,-0.9878,-0.7066,1,3,4,4,4,SGP
12721,3.6103,-0.6791,0.1854,2.5004,1.0428,-1.2632,-4.3243,0.2069,-0.4872,-0.6642,0.1211,-0.2968,2,3,5,4,4,SGP
12722,-1.0011,-1.1654,-1.0469,-0.1191,0.4163,0.2191,-0.6067,0.0618,-0.6132,0.5944,-0.1336,-0.3839,2,3,5,8,8,SGP
12723,-0.3937,0.4349,0.4669,-0.8304,0.261,-0.3036,-1.1333,-0.7775,-0.209,-0.6929,-0.2259,-1.086,1,5,5,4,5,SGP
12724,3.1207,-1.4957,-0.8349,1.4963,0.264,0.3726,-3.9697,0.4083,-0.8104,-1.4591,-1.752,-0.0768,2,2,2,3,3,SGP
12725,-2.4688,-0.472,0.8936,2.4474,0.8884,1.1772,-0.0756,-0.8066,-0.9888,0.287,0.0789,0.2052,1,1,5,8,8,SGP
12726,-1.4273,0.0433,0.0002,-1.413,-0.143,-0.8633,-0.4648,-0.3399,0.5967,-2.4023,0.5336,-1.2151,2,3,4,3,8,SGP
12727,-2.303,0.4695,-1.1614,-3.2755,0.4325,0.2749,-0.4443,-0.3714,-0.2508,-2.0523,-0.4307,0.9221,1,3,3,2,5,SGP
12728,-2.5826,-0.3617,1.5235,-0.1191,0.4163,0.2191,1.1943,-1.2576,-1.2571,1.6592,0.8506,0.9779,2,2,4,8,8,SGP
12729,-2.6155,-0.2268,0.6122,0.8387,0.4718,-0.94,2.0045,-0.6831,-0.0313,1.9906,0.8785,1.3051,1,2,5,6,2,SGP
12730,-3.9662,0.6305,-0.246,-3.2755,0.4325,0.2749,1.9481,-0.7081,0.364,-2.3667,0.3312,0.5427,2,1,2,8,8,SGP
12731,-4.3683,0.5507,-0.1246,-2.9565,0.4818,-0.4043,1.223,-1.2168,-0.6922,0.4141,1.5143,1.5871,1,3,4,4,4,SGP
12732,4.0985,-1.0533,0.2763,4.0004,-0.3537,-0.044,-2.2982,-1.5132,-0.0425,-0.8341,-0.4563,-2.504,1,1,4,8,1,SGP
12733,-1.2055,-0.6852,0.5134,-0.1191,0.4163,0.2191,-1.3065,-1.4817,-0.3659,0.3122,1.0462,0.0813,1,2,5,3,4,SGP
12734,-3.3369,0.9147,-0.0718,-3.2755,0.4325,0.2749,3.9083,-0.6868,0.2917,-1.0299,1.3979,-0.9029,1,1,4,3,3,SGP
12735,1.2651,0.1899,0.6942,2.0854,-0.0313,0.6454,-0.7511,0.1099,0.2247,-2.081,-0.7776,0.1328,2,4,3,3,5,SGP
12736,0.1128,-0.9667,-0.2957,2.0644,-0.2092,-0.4651,0.867,-0.7723,-0.2034,1.2623,0.304,-1.9857,2,1,3,1,4,SGP
